385,2011,4,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
386,2011,4,1 158 870
387,2011,4,"4.3. из них: просроченная задолженность, млн.руб."
388,2011,4,42 195
389,2011,4,"5. Средневзвешенный срок кредитования, месяцев"
390,2011,4,"194,3"
391,2011,4,"6. Средневзвешенная ставка, %"
392,2011,4,"12,44"
393,2011,5,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
394,2011,5,636
395,2011,5,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
396,2011,5,112 373
397,2011,5,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
398,2011,5,157 050
399,2011,5,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
400,2011,5,1 178 915
401,2011,5,"4.3. из них: просроченная задолженность, млн.руб."
402,2011,5,41 964
403,2011,5,"5. Средневзвешенный срок кредитования, месяцев"
404,2011,5,"193,9"
405,2011,5,"6. Средневзвешенная ставка, %"
406,2011,5,"12,33"
407,2011,6,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
408,2011,6,638
409,2011,6,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
410,2011,6,152 884
411,2011,6,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
412,2011,6,211 020
413,2011,6,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
414,2011,6,1 209 440
415,2011,6,"4.3. из них: просроченная задолженность, млн.руб."
416,2011,6,42 611
417,2011,6,"5. Средневзвешенный срок кредитования, месяцев"
418,2011,6,"191,5"
419,2011,6,"6. Средневзвешенная ставка, %"
420,2011,6,"12,29"
421,2011,7,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
422,2011,7,638
423,2011,7,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
424,2011,7,197 203
425,2011,7,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
426,2011,7,273 441
427,2011,7,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
428,2011,7,1 243 460
429,2011,7,"4.3. из них: просроченная задолженность, млн.руб."
430,2011,7,43 247
431,2011,7,"5. Средневзвешенный срок кредитования, месяцев"
432,2011,7,"188,3"
433,2011,7,"6. Средневзвешенная ставка, %"
434,2011,7,"12,25"
435,2011,8,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
436,2011,8,645
437,2011,8,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
438,2011,8,240 651
439,2011,8,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
440,2011,8,332 873
441,2011,8,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
442,2011,8,1 269 125
443,2011,8,"4.3. из них: просроченная задолженность, млн.руб."
444,2011,8,42 758
445,2011,8,"5. Средневзвешенный срок кредитования, месяцев"
446,2011,8,"187,8"
447,2011,8,"6. Средневзвешенная ставка, %"
448,2011,8,"12,18"
449,2011,9,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
450,2011,9,646
451,2011,9,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
452,2011,9,288 406
453,2011,9,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
454,2011,9,398 187
455,2011,9,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
456,2011,9,1 311 925
457,2011,9,"4.3. из них: просроченная задолженность, млн.руб."
458,2011,9,43 702
459,2011,9,"5. Средневзвешенный срок кредитования, месяцев"
460,2011,9,"186,0"
461,2011,9,"6. Средневзвешенная ставка, %"
462,2011,9,"12,14"
463,2011,10,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
464,2011,10,648
465,2011,10,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
466,2011,10,339 392
467,2011,10,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
468,2011,10,468 002
469,2011,10,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
470,2011,10,1 355 562
471,2011,10,"4.3. из них: просроченная задолженность, млн.руб."
472,2011,10,45 164
473,2011,10,"5. Средневзвешенный срок кредитования, месяцев"
474,2011,10,"183,9"
475,2011,10,"6. Средневзвешенная ставка, %"
476,2011,10,"12,06"
477,2011,11,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
478,2011,11,656
479,2011,11,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
480,2011,11,392 831
481,2011,11,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
482,2011,11,537 651
483,2011,11,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
484,2011,11,1 377 348
485,2011,11,"4.3. из них: просроченная задолженность, млн.руб."
486,2011,11,44 369
487,2011,11,"5. Средневзвешенный срок кредитования, месяцев"
488,2011,11,"182,1"
489,2011,11,"6. Средневзвешенная ставка, %"
490,2011,11,"12,02"
491,2011,12,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
492,2011,12,659
493,2011,12,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
494,2011,12,449 304
495,2011,12,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
496,2011,12,614 092
497,2011,12,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
498,2011,12,1 426 145
499,2011,12,"4.3. из них: просроченная задолженность, млн.руб."
500,2011,12,45 158
501,2011,12,"5. Средневзвешенный срок кредитования, месяцев"
502,2011,12,"180,3"
503,2011,12,"6. Средневзвешенная ставка, %"
504,2011,12,"11,95"
505,2012,1,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
506,2012,1,658
507,2012,1,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
508,2012,1,523 582
509,2012,1,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
510,2012,1,716 944
511,2012,1,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
512,2012,1,1 478 982
513,2012,1,"4.3. из них: просроченная задолженность, млн.руб."
514,2012,1,45 327
515,2012,1,"5. Средневзвешенный срок кредитования, месяцев"
516,2012,1,"178,9"
517,2012,1,"6. Средневзвешенная ставка, %"
518,2012,1,"11,90"
519,2012,2,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
520,2012,2,647
521,2012,2,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
522,2012,2,28 310
523,2012,2,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
524,2012,2,38 959
525,2012,2,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
526,2012,2,1 478 755
527,2012,2,"4.3. из них: просроченная задолженность, млн.руб."
528,2012,2,44 779
529,2012,2,"5. Средневзвешенный срок кредитования, месяцев"
530,2012,2,"172,0"
531,2012,2,"6. Средневзвешенная ставка, %"
532,2012,2,"11,83"
533,2012,3,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
